gene_symbol,mrna_hl_h
SPINT2,4.33333333333333
SPIRE1,4.33333333333333
SPIRE2,3.33333333333333
SPMIP2,3.50877192982456
SPMIP3,2.24719101123596
SPNS1,24.0
SPOCD1,8.75
SPOCK1,24.0
SPOCK3,2.56410256410256
SPON2,2.5974025974026
SPOP,3.27868852459016
SPOPL,2.63157894736842
SPOUT1,3.63636363636364
SPPL2A,22.1052631578947
SPPL3,3.77358490566038
SPR,8.16
SPRED1,2.98507462686567
SPRED2,6.0
SPRING1,6.0
SPRN,2.56410256410256
SPRTN,2.56410256410256
SPRY1,2.12765957446809
SPRYD3,4.19047619047619
SPRYD4,3.44827586206897
SPRYD7,3.77358490566038
SPSB1,2.22222222222222
SPSB2,2.12765957446809
SPSB3,3.44827586206897
SPTAN1,12.48
SPTB,2.29885057471264
SPTBN1,15.2727272727273
SPTBN2,7.0
SPTLC1,10.4615384615385
SPTLC2,5.89473684210526
SPTSSA,3.77358490566038
SPTY2D1,2.4390243902439
SQLE,7.15151515151515
SQOR,2.85714285714286
SQSTM1,6.75862068965517
SRA1,10.1333333333333
SRBD1,2.8169014084507
SRC,2.94117647058824
SRCAP,5.85714285714286
SRD5A1,10.8235294117647
SRD5A3,24.0
SREBF1,5.6
SREBF2,10.1818181818182
SREK1,3.17460317460317
SREK1IP1,3.2258064516129
SRF,4.30769230769231
SRFBP1,2.5974025974026
SRGAP1,2.66666666666667
SRGAP2,3.33333333333333
SRGN,24.0
SRI,18.72
SRM,24.0
SRP14,24.0
SRP19,3.17460317460317
SRP54,9.17647058823529
SRP68,7.1304347826087
SRP72,13.125
SRP9,3.7037037037037
SRPK1,5.75
SRPK2,3.38983050847458
SRPRA,8.0
SRPRB,10.7619047619048
SRR,6.09523809523809
SRRD,5.0
SRRM1,7.23076923076923
SRRM2,10.0
SRRT,11.2
SRSF1,9.54838709677419
SRSF11,3.44827586206897
SRSF2,7.0
SRSF3,6.60869565217391
SRSF4,3.07692307692308
SRSF5,2.98507462686567
SRSF6,5.33333333333333
SRSF7,5.45454545454546
SRSF8,3.77358490566038
SRSF9,10.0
SRXN1,3.27868852459016
SS18,5.24137931034483
SS18L1,2.73972602739726
SS18L2,2.63157894736842
SSB,12.3870967741935
SSBP1,24.0
SSBP2,3.84615384615385
SSBP3,3.03030303030303
SSBP4,6.62068965517241
SSC4D,2.8169014084507
SSH1,2.73972602739726
SSH2,2.4390243902439
SSH3,3.57142857142857
SSNA1,11.2307692307692
SSR1,13.7647058823529
SSR2,24.0
SSR3,12.0
SSR4,24.0
SSRP1,24.0
SSTR1,2.5
SSU72,8.22222222222222
SSUH2,2.5
SSX2IP,3.50877192982456
ST13,14.25
ST3GAL1,2.32558139534884
ST3GAL2,3.38983050847458
ST3GAL3,2.5974025974026
ST3GAL4,24.0
ST3GAL5,2.85714285714286
ST6GAL1,3.07692307692308
ST6GALNAC2,2.1505376344086
ST6GALNAC4,9.38461538461539
ST6GALNAC6,6.0
ST7,3.50877192982456
ST7L,9.27272727272727
ST8SIA5,2.53164556962025
STAC,6.0
STAC2,4.8
STAG1,2.89855072463768
STAG2,9.14285714285714
STAM,4.2
STAM2,4.17391304347826
STAMBP,7.27272727272727
STAMBPL1,2.85714285714286
STARD10,3.17460317460317
STARD13,2.35294117647059
STARD3,6.94736842105263
STARD3NL,6.0
STARD4,3.38983050847458
STARD5,2.29885057471264
STARD7,8.0
STARD8,3.07692307692308
STAT1,8.0
STAT2,3.7037037037037
STAT3,9.6
STAT4,2.77777777777778
STAT5A,4.42105263157895
STAT5B,7.5
STAT6,8.0
STAU1,8.0
STAU2,5.28
STBD1,2.4390243902439
STC1,6.22222222222222
STC2,2.56410256410256
STEAP3,9.48148148148148
STEEP1,9.5
STIL,2.85714285714286
STIM1,10.6666666666667
STIM2,3.2258064516129
STIMATE,5.84615384615385
STING1,8.0
STIP1,11.1428571428571
STK10,4.2
STK11,2.66666666666667
STK11IP,7.0
STK16,3.84615384615385
STK17A,2.77777777777778
STK17B,2.53164556962025
STK24,8.17391304347826
STK25,9.53846153846154
STK26,8.8
STK3,2.7027027027027
STK32B,3.38983050847458
STK32C,2.89855072463768
STK33,3.03030303030303
STK35,2.5
STK36,3.77358490566038
STK38,5.46666666666667
STK38L,3.84615384615385
STK39,3.2258064516129
STK4,4.0
STK40,2.8169014084507
STKLD1,2.32558139534884
STMN1,13.5789473684211
STN1,3.2258064516129
STOM,12.0
STOML1,3.38983050847458
STOML2,12.0
STON2,3.57142857142857
STOX2,2.40963855421687
STPG1,2.8169014084507
STRA6,3.125
STRADA,4.6
STRADB,13.2
STRAP,18.5454545454545
STRBP,5.6
STRIP1,2.98507462686567
STRIP2,3.07692307692308
STRN,7.53846153846154
STRN3,2.73972602739726
STRN4,5.90476190476191
STS,9.92
STT3A,24.0
STT3B,21.7777777777778
STUB1,12.4444444444444
STX10,16.8
STX12,3.7037037037037
STX16,3.84615384615385
STX17,2.94117647058824
STX18,2.85714285714286
STX1A,3.07692307692308
STX1B,2.32558139534884
STX2,4.47058823529412
STX3,2.8169014084507
STX4,6.66666666666667
STX5,4.8695652173913
STX6,3.125
STX7,3.33333333333333
STX8,2.7027027027027
STXBP1,9.48148148148148
STXBP2,3.84615384615385
STXBP3,3.2258064516129
STXBP4,3.77358490566038
STXBP5,3.63636363636364
STYX,5.66666666666667
STYXL1,3.33333333333333
SUB1,11.3846153846154
SUCLA2,11.3333333333333
SUCLG1,19.8461538461538
SUCLG2,3.57142857142857
SUCO,2.77777777777778
SUDS3,5.6
SUFU,3.50877192982456
SUGCT,2.8169014084507
SUGP1,2.8169014084507
SUGP2,3.84615384615385
SUGT1,5.5
SULF2,14.7272727272727
SULT1A1,2.98507462686567
SULT1A2,2.5974025974026
SULT4A1,2.89855072463768
SUMF1,11.4
SUMF2,24.0
SUMO1,11.52
SUMO2,9.23076923076923
SUMO3,10.2068965517241
SUMO4,2.66666666666667
SUN1,7.6
SUN2,5.4
SUOX,2.63157894736842
SUPT16H,11.04
SUPT20H,4.94117647058824
SUPT3H,2.66666666666667
SUPT4H1,7.42857142857143
SUPT5H,9.42857142857143
SUPT6H,9.23076923076923
SUPT7L,2.85714285714286
SUPV3L1,7.05882352941176
SURF1,2.85714285714286
SURF2,3.44827586206897
SURF4,10.1818181818182
SURF6,2.77777777777778
SUSD1,10.0
SUSD6,2.27272727272727
SUV39H1,2.66666666666667
SUV39H2,3.125
SUZ12,3.2258064516129
SV2C,9.88235294117647
SVBP,8.0
SVIL,4.57142857142857
SVOPL,3.84615384615385
SWAP70,4.16
SWSAP1,2.29885057471264
SWT1,24.0
SYAP1,12.4285714285714
SYBU,2.29885057471264
SYCP3,3.17460317460317
SYDE1,5.18918918918919
SYF2,2.8169014084507
SYMPK,8.44444444444444
SYN1,24.0
SYN2,20.4827586206897
SYN3,10.6153846153846
SYNC,3.50877192982456
SYNCRIP,8.72727272727273
SYNE2,3.2258064516129
SYNGAP1,5.66666666666667
SYNGR2,11.6470588235294
SYNGR3,3.07692307692308
SYNJ1,3.63636363636364
SYNJ2,3.33333333333333
SYNJ2BP,6.82352941176471
SYNM,3.07692307692308
SYNPO,2.66666666666667
SYNRG,3.50877192982456
SYPL1,10.6285714285714
SYS1,3.50877192982456
SYT12,5.14285714285714
SYT17,5.21739130434783
SYT7,7.35483870967742
SYTL1,2.17391304347826
SYTL5,7.68
SYVN1,7.03448275862069
SZT2,4.0
TAB1,3.84615384615385
TAB2,2.77777777777778
TAB3,4.44444444444444
TAC4,2.73972602739726
TACC1,6.8
TACC2,3.27868852459016
TACC3,6.24
TACO1,4.92307692307692
TACR1,2.66666666666667
TACSTD2,2.89855072463768
TADA1,2.4390243902439
TADA2A,2.5974025974026
TADA3,17.6
TAF1,3.27868852459016
TAF10,24.0
TAF11,3.7037037037037
TAF12,4.26666666666667
TAF13,4.27586206896552
TAF15,5.33333333333333
TAF1A,3.125
TAF1B,3.2258064516129
TAF1C,4.0
TAF1D,2.7027027027027
TAF2,6.13333333333333
TAF4,2.94117647058824
TAF5,3.17460317460317
TAF5L,2.7027027027027
TAF6,14.6666666666667
TAF6L,3.17460317460317
TAF7,2.5
TAF7L,11.625
TAF8,3.50877192982456
TAFA1,20.5423728813559
TAFAZZIN,9.05263157894737
TAGLN,2.77777777777778
TAGLN2,24.0
TALDO1,24.0
TAMM41,4.76190476190476
TANC1,2.89855072463768
TANGO2,7.2
TANK,2.85714285714286
TAOK1,3.38983050847458
TAOK2,3.03030303030303
TAOK3,7.27272727272727
TAPBPL,2.27272727272727
TAPT1,2.85714285714286
TARBP1,8.8
TARBP2,4.5
TARDBP,4.52173913043478
TARS1,9.18518518518519
TARS2,8.875
TARS3,2.8169014084507
TASOR,3.77358490566038
TASP1,2.77777777777778
TATDN1,2.77777777777778
TATDN2,6.4
TATDN3,6.66666666666667
TAX1BP1,10.6086956521739
TAX1BP3,14.0
TBC1D1,16.7142857142857
TBC1D10A,2.27272727272727
TBC1D10B,4.25
TBC1D13,5.06666666666667
TBC1D14,3.27868852459016
TBC1D15,3.50877192982456
TBC1D16,4.33333333333333
TBC1D17,3.17460317460317
TBC1D19,2.63157894736842
TBC1D2,3.44827586206897
TBC1D20,2.66666666666667
TBC1D22A,2.63157894736842
TBC1D22B,2.8169014084507
TBC1D23,3.38983050847458
TBC1D24,3.2258064516129
TBC1D25,3.33333333333333
TBC1D2B,3.2258064516129
TBC1D31,2.85714285714286
TBC1D32,2.5
TBC1D4,5.53846153846154
TBC1D5,11.2
TBC1D7,8.88888888888889
TBC1D8,2.73972602739726
TBC1D9,3.44827586206897
TBC1D9B,9.76
TBCA,2.5974025974026
TBCB,24.0
TBCC,2.1505376344086
TBCCD1,3.77358490566038
TBCD,4.66666666666667
TBCE,10.1176470588235
TBCEL,5.10344827586207
TBCK,3.38983050847458
TBK1,2.73972602739726
TBKBP1,2.8169014084507
TBL1X,3.7037037037037
TBL1XR1,3.84615384615385
TBL2,8.0
TBL3,9.41176470588235
TBP,3.2258064516129
TBPL1,2.8169014084507
TBRG1,5.47368421052632
TBRG4,6.11764705882353
TBX1,4.42857142857143
TBX20,3.57142857142857
TBX3,2.4390243902439
TBXA2R,8.26666666666667
TBXT,2.73972602739726
TC2N,7.07692307692308
TCAF1,5.06666666666667
TCAIM,5.84615384615385
TCEA1,5.33333333333333
TCEA2,3.63636363636364
TCEA3,7.2
TCEAL1,4.11764705882353
TCEAL3,6.0
TCEAL4,10.6666666666667
TCEAL8,3.38983050847458
TCEAL9,3.125
TCEANC2,3.33333333333333
TCERG1,3.84615384615385
TCF12,3.7037037037037
TCF20,3.77358490566038
TCF25,3.17460317460317
TCF3,9.89473684210526
TCF7,2.94117647058824
TCF7L1,2.63157894736842
TCF7L2,2.53164556962025
TCFL5,5.81818181818182
TCHP,3.2258064516129
TCIM,2.66666666666667
TCIRG1,3.63636363636364
TCOF1,10.5454545454545
TCP1,17.5
TCP11L1,3.57142857142857
TCTA,18.6666666666667
TCTN1,3.77358490566038
TCTN2,10.88
TCTN3,10.7586206896552
TDG,3.27868852459016
TDP1,3.27868852459016
TDP2,4.17391304347826
TDRD3,2.85714285714286
TDRD9,3.2258064516129
TDRKH,9.57142857142857
TEAD1,4.8
TEAD2,9.4
TEAD3,3.57142857142857
TEAD4,3.50877192982456
TEC,2.22222222222222
TECPR1,3.7037037037037
TECPR2,3.125
TECR,24.0
TEDC1,2.85714285714286
TEDC2,5.21212121212121
TEF,2.38095238095238
TEFM,3.17460317460317
TELO2,3.03030303030303
TENM1,10.25
TENT2,3.17460317460317
TENT4A,2.5
TENT4B,2.66666666666667
TENT5A,2.08333333333333
TENT5B,2.08333333333333
TEP1,2.53164556962025
TEPSIN,4.16
TERF1,3.57142857142857
TERF2,2.94117647058824
TERF2IP,3.27868852459016
TERT,2.73972602739726
TES,4.4
TESC,8.44444444444444
TESK1,3.03030303030303
TESK2,2.8169014084507
TET2,2.46913580246914
TEX10,3.44827586206897
TEX2,5.10344827586207
TEX261,14.0
TEX264,8.34782608695652
TEX29,3.2258064516129
TEX30,3.27868852459016
TEX56P,14.8965517241379
TEX9,2.5974025974026
TFAM,3.63636363636364
TFAP2A,2.7027027027027
TFAP2E,2.32558139534884
TFAP4,3.27868852459016
TFB1M,3.63636363636364
TFB2M,3.84615384615385
TFCP2,4.82758620689655
TFDP1,6.0
TFDP2,6.22222222222222
TFE3,8.44444444444444
TFEB,2.63157894736842
TFG,7.55555555555556
TFIP11,3.27868852459016
TFPI,13.7142857142857
TFPI2,24.0
TFPT,3.2258064516129
TFR2,9.91304347826087
TFRC,15.6
TGDS,2.5974025974026
TGFA,2.77777777777778
TGFB1,23.2727272727273
TGFB1I1,5.84615384615385
TGFB2,2.89855072463768
TGFB3,3.57142857142857
TGFBI,24.0
TGFBR1,8.13333333333333
TGFBR2,2.66666666666667
TGFBR3,2.53164556962025
TGFBRAP1,3.38983050847458
TGIF1,2.12765957446809
TGIF2,2.94117647058824
TGM2,16.6829268292683
TGOLN2,8.13333333333333
TGS1,2.7027027027027
THAP1,2.5
THAP11,2.46913580246914
THAP12,2.40963855421687
THAP3,5.83333333333333
THAP5,2.29885057471264
THAP7,2.66666666666667
THAP8,2.77777777777778
THAP9,2.5
THBS1,7.53488372093023
THBS3,2.4390243902439
THEM4,6.4
THEM6,3.7037037037037
THG1L,5.71428571428571
THNSL1,5.10344827586207
THOC1,3.07692307692308
THOC2,3.44827586206897
THOC5,6.72727272727273
THOC6,10.0
THOC7,24.0
THOP1,9.05263157894737
THRA,6.625
THRAP3,7.42857142857143
THRB,2.5974025974026
THSD1,3.125
THSD4,24.0
THTPA,3.63636363636364
THUMPD1,2.5974025974026
THUMPD2,2.5974025974026
THUMPD3,3.44827586206897
THYN1,14.9268292682927
TIA1,3.125
TIAL1,3.50877192982456
TICAM1,2.46913580246914
TICAM2,6.16666666666667
TICRR,2.46913580246914
TIFA,2.17391304347826
TIGAR,2.7027027027027
TIGD1,2.1978021978022
TIGD2,2.10526315789474
TIGD5,2.29885057471264
TIMCC,8.68965517241379
TIMELESS,13.3714285714286
TIMM10,11.0588235294118
TIMM10B,3.63636363636364
TIMM13,8.57142857142857
TIMM17A,4.23529411764706
TIMM17B,22.7586206896552
TIMM21,3.17460317460317
TIMM22,3.63636363636364
TIMM23,10.3030303030303
TIMM29,3.50877192982456
TIMM44,3.77358490566038
TIMM50,15.1111111111111
TIMM8A,2.66666666666667
TIMM8B,12.0
TIMM9,2.94117647058824
TIMMDC1,15.7894736842105
TIMP1,24.0
TIMP2,24.0
TIMP3,10.4615384615385
TIMP4,24.0
TINAGL1,24.0
TINF2,3.50877192982456
TIPARP,2.22222222222222
TIPIN,3.27868852459016
TIPRL,8.74074074074074
TIRAP,2.8169014084507
TJAP1,3.44827586206897
TJP1,7.15789473684211
TJP2,6.0
TK1,13.8181818181818
TK2,3.77358490566038
TKFC,24.0
TKT,24.0
TLCD1,3.44827586206897
TLCD3A,3.63636363636364
TLCD4,10.0689655172414
TLDC2,17.3617021276596
TLE1,3.33333333333333
TLE2,3.33333333333333
TLE3,3.17460317460317
TLE4,3.27868852459016
TLE5,20.4444444444444
TLK1,3.33333333333333
TLK2,2.5
TLL1,2.7027027027027
TLN1,24.0
TLN2,11.2
TLNRD1,4.42105263157895
TLR3,3.84615384615385
TLR4,2.35294117647059
TLX3,4.38709677419355
TM2D1,3.44827586206897
TM2D2,3.17460317460317
TM2D3,2.38095238095238
TM4SF1,7.0
TM7SF3,24.0
TM9SF1,9.33333333333333
TM9SF2,24.0
TM9SF3,11.68
TM9SF4,6.59459459459459
TMA16,2.73972602739726
TMA7,24.0
TMBIM1,8.24242424242424
TMBIM4,9.47368421052632
TMBIM6,15.1304347826087
TMC4,2.17391304347826
TMC6,5.09090909090909
TMC7,5.83333333333333
TMCC1,2.24719101123596
TMCC2,3.07692307692308
TMCO1,11.0
TMCO4,4.25
TMCO6,2.5974025974026
TMED1,10.1538461538462
TMED10,22.4
TMED2,15.0
TMED3,24.0
TMED4,14.5263157894737
TMED5,5.33333333333333
TMED6,2.4390243902439
TMED7,6.51851851851852
TMED8,5.625
TMED9,21.2307692307692
TMEFF1,2.98507462686567
TMEM101,3.2258064516129
TMEM102,2.38095238095238
TMEM106B,8.95238095238095
TMEM106C,24.0
TMEM107,24.0
TMEM109,11.0
TMEM11,2.98507462686567
TMEM115,2.66666666666667
TMEM116,2.7027027027027
TMEM117,2.38095238095238
TMEM120A,24.0
TMEM123,14.6666666666667
TMEM126A,10.2608695652174
TMEM126B,10.3529411764706
TMEM127,4.11764705882353
TMEM128,8.0
TMEM129,3.50877192982456
TMEM131L,3.07692307692308
TMEM132A,11.0
TMEM134,16.7142857142857
TMEM135,2.63157894736842
TMEM138,3.03030303030303
TMEM140,4.28571428571429
TMEM141,24.0
TMEM143,6.26666666666667
TMEM144,3.7037037037037
TMEM147,24.0
TMEM14A,21.0
TMEM14B,24.0
TMEM14C,24.0
TMEM150A,7.58620689655172
TMEM158,10.0714285714286
TMEM160,24.0
TMEM161A,12.0
TMEM161B,2.56410256410256
TMEM164,3.125
TMEM165,4.25
TMEM167A,3.03030303030303
TMEM168,3.63636363636364
TMEM170A,2.40963855421687
TMEM175,12.7058823529412
TMEM177,2.22222222222222
TMEM179B,21.5172413793103
TMEM18,3.7037037037037
TMEM182,2.85714285714286
TMEM183A,3.63636363636364
TMEM184A,5.71428571428571
TMEM184B,8.60606060606061
TMEM184C,5.42857142857143
TMEM185A,6.625
TMEM186,2.40963855421687
TMEM19,10.9
TMEM190,7.08571428571429
TMEM192,5.06666666666667
TMEM200B,10.9090909090909
TMEM201,2.98507462686567
TMEM203,2.94117647058824
TMEM204,3.07692307692308
TMEM205,24.0
TMEM208,24.0
TMEM209,9.48148148148148
TMEM214,10.0
TMEM216,5.0
TMEM219,24.0
TMEM222,9.53846153846154
TMEM230,15.6923076923077
TMEM234,6.82352941176471
TMEM237,12.0
TMEM243,2.4390243902439
TMEM245,6.57142857142857
TMEM248,7.0
TMEM25,5.21739130434783
TMEM254,11.8620689655172
TMEM256,24.0
TMEM258,24.0
TMEM259,8.27586206896552
TMEM260,2.85714285714286
TMEM263,3.03030303030303
TMEM266,2.46913580246914
TMEM267,2.53164556962025
TMEM268,6.0
TMEM276,2.32558139534884
TMEM30A,9.76470588235294
TMEM33,10.1052631578947
TMEM37,2.7027027027027
TMEM38A,10.4615384615385
TMEM38B,13.44
TMEM39A,3.03030303030303
TMEM39B,5.09090909090909
TMEM41A,2.56410256410256
TMEM41B,6.8
TMEM42,4.0
TMEM43,6.0
TMEM44,2.77777777777778
TMEM45A,15.75
TMEM47,7.03448275862069
TMEM50A,12.8
TMEM50B,4.36363636363636
TMEM51,2.35294117647059
TMEM52,18.6122448979592
TMEM53,5.45454545454546
TMEM54,21.0
TMEM59,24.0
TMEM60,2.12765957446809
TMEM62,18.0
TMEM63A,2.94117647058824
TMEM63B,6.4
TMEM63C,2.98507462686567
TMEM64,2.63157894736842
TMEM65,5.81818181818182
TMEM67,3.38983050847458
TMEM68,2.85714285714286
TMEM69,7.5
TMEM70,6.4
TMEM79,2.8169014084507
TMEM80,3.07692307692308
TMEM81,8.19047619047619
TMEM86B,2.40963855421687
TMEM87A,4.88888888888889
TMEM87B,3.27868852459016
TMEM9,10.8235294117647
TMEM92,3.38983050847458
TMEM94,6.46153846153846
TMEM97,6.48648648648649
TMEM9B,5.67741935483871
TMF1,3.57142857142857
TMLHE,8.0
TMOD1,3.44827586206897
TMOD3,8.0
TMPO,5.92592592592593
TMPPE,4.19047619047619
TMPRSS9,3.50877192982456
TMSB10,24.0
TMSB4X,3.2258064516129
TMT1A,9.57894736842105
TMT1B,10.9565217391304
TMTC1,9.64705882352941
TMTC2,4.66666666666667
TMTC3,3.33333333333333
TMTC4,9.0
TMUB1,6.78787878787879
TMUB2,4.12121212121212
TMX1,11.7575757575758
TMX2,11.7837837837838
TMX3,2.8169014084507
TMX4,14.8
TNFAIP1,3.7037037037037
TNFAIP2,5.48148148148148
TNFAIP3,2.22222222222222
TNFAIP6,4.90909090909091
TNFAIP8,2.46913580246914
TNFAIP8L1,3.03030303030303
TNFRSF10A,3.125
TNFRSF10B,3.125
TNFRSF10D,2.38095238095238
TNFRSF11A,5.18181818181818
TNFRSF11B,5.4
TNFRSF12A,4.27586206896552
TNFRSF19,3.33333333333333
TNFRSF1A,4.0
TNFRSF21,3.38983050847458
TNFRSF25,1.98019801980198
TNFRSF6B,5.81818181818182
TNFSF12-TNFSF13,4.0
TNFSF13,3.63636363636364
TNFSF9,2.7027027027027
TNIK,2.73972602739726
TNIP1,7.27272727272727
TNIP2,4.75
TNK1,3.63636363636364
TNK2,3.17460317460317
TNKS,8.57142857142857
TNKS1BP1,2.98507462686567
TNKS2,5.0
TNNI3,2.40963855421687
TNNT1,5.21739130434783
TNPO1,12.0
TNPO2,3.125
TNPO3,9.29032258064516
TNRC6B,3.27868852459016
TNRC6C,3.33333333333333
TNS2,3.50877192982456
TNS3,3.44827586206897
TNS4,5.46341463414634
TOB1,2.24719101123596
TOB2,2.27272727272727
TOE1,2.94117647058824
TOGARAM1,2.7027027027027
TOGARAM2,2.66666666666667
TOLLIP,2.73972602739726
TOM1,4.8
TOM1L1,8.66666666666667
TOM1L2,3.07692307692308
TOMM20,9.57142857142857
TOMM20L,2.73972602739726
TOMM22,13.5384615384615
TOMM34,11.6190476190476
TOMM40,9.21739130434783
TOMM40L,3.77358490566038
TOMM7,24.0
TOMM70,4.8
TONSL,3.63636363636364
TOP1,5.23076923076923
TOP1MT,6.8
TOP2A,5.5
TOP2B,11.2941176470588
TOP3A,3.57142857142857
TOP3B,3.33333333333333
TOP6BL,3.125
TOPBP1,4.0
TOPORS,2.22222222222222
TOR1A,5.2
TOR1AIP1,5.93548387096774
TOR1AIP2,4.0
TOR1B,3.50877192982456
TOR2A,4.53333333333333
TOR3A,6.22222222222222
TOR4A,4.0
TOX,2.73972602739726
TOX2,4.76190476190476
TOX4,6.53333333333333
TP53,11.6923076923077
TP53BP1,8.0
TP53BP2,3.7037037037037
TP53I13,5.11111111111111
TP53I3,3.63636363636364
TP53INP2,10.0
TP53RK,2.38095238095238
TP53TG5,4.17391304347826
TPBG,2.8169014084507
TPCN1,4.61538461538461
TPCN2,2.89855072463768
TPD52,8.47058823529412
TPD52L1,12.7058823529412
TPD52L2,6.26086956521739
TPGS1,2.5
TPGS2,24.0
TPI1,24.0
TPK1,3.125
TPM1,9.2
TPM2,19.5789473684211
TPM3,16.4651162790698
TPM4,11.3684210526316
TPMT,10.8
TPP1,24.0
TPP2,3.03030303030303
TPPP,2.85714285714286
TPR,6.0
TPRA1,5.27272727272727
TPRG1L,3.03030303030303
TPRKB,9.76470588235294
TPRN,4.55172413793103
TPST1,3.125
TPST2,3.63636363636364
TPT1,24.0
TPX2,6.66666666666667
TRA2A,8.14814814814815
TRA2B,5.45454545454546
TRABD,4.19047619047619
TRADD,2.8169014084507
TRAF2,2.77777777777778
TRAF3,3.125
TRAF3IP1,2.73972602739726
TRAF3IP2,2.46913580246914
TRAF4,2.85714285714286
TRAF5,2.63157894736842
TRAF6,2.32558139534884
TRAF7,8.21052631578947
TRAFD1,3.38983050847458
TRAIP,2.89855072463768
TRAK1,6.33333333333333
TRAK2,5.77777777777778
TRAM1,19.2857142857143
TRAM2,3.2258064516129
TRAP1,22.1538461538462
TRAPPC1,24.0
TRAPPC10,4.0
TRAPPC11,8.16
TRAPPC12,3.38983050847458
TRAPPC13,3.125
TRAPPC14,2.5
TRAPPC2,2.53164556962025
TRAPPC2L,3.84615384615385
TRAPPC3,5.28
TRAPPC4,8.75
TRAPPC5,24.0
TRAPPC6A,2.24719101123596
TRAPPC6B,4.53333333333333
TRAPPC8,3.7037037037037
TRAPPC9,2.89855072463768
TRDMT1,6.13333333333333
TRERF1,2.73972602739726
TREX1,3.38983050847458
TREX2,2.73972602739726
TRIAP1,3.2258064516129
TRIB1,2.06185567010309
TRIB3,3.7037037037037
TRIM11,2.22222222222222
TRIM13,2.12765957446809
TRIM14,9.85714285714286
TRIM16,4.66666666666667
TRIM16L,4.44444444444444
TRIM17,2.10526315789474
TRIM2,5.64705882352941
TRIM21,2.53164556962025
TRIM23,2.73972602739726
TRIM24,3.38983050847458
TRIM25,7.58620689655172
TRIM28,10.0740740740741
TRIM3,2.73972602739726
TRIM32,2.1505376344086
TRIM33,2.94117647058824
TRIM35,2.32558139534884
TRIM36,2.73972602739726
TRIM37,4.57142857142857
TRIM38,2.35294117647059
TRIM4,2.73972602739726
TRIM41,5.23076923076923
TRIM44,3.7037037037037
TRIM45,2.4390243902439
TRIM46,2.32558139534884
TRIM47,4.61538461538461
TRIM5,4.84210526315789
TRIM52,2.1978021978022
TRIM56,2.63157894736842
TRIM59,2.27272727272727
TRIM62,3.27868852459016
TRIM65,3.84615384615385
TRIM68,2.5
TRIM7,3.57142857142857
TRIM8,3.63636363636364
TRIML2,2.5
TRIO,4.0
TRIOBP,3.38983050847458
TRIP10,3.38983050847458
TRIP11,9.14285714285714
TRIP12,9.86666666666667
TRIP13,7.29411764705882
TRIP4,6.88
TRIP6,8.0
TRIR,7.21739130434783
TRIT1,3.2258064516129
TRMO,3.125
TRMT1,5.4
TRMT10A,2.66666666666667
TRMT10B,3.57142857142857
TRMT10C,2.5
TRMT11,2.85714285714286
TRMT112,21.1764705882353
TRMT13,2.63157894736842
TRMT1L,4.8
TRMT2A,3.17460317460317
TRMT2B,10.7058823529412
TRMT44,2.77777777777778
TRMT5,2.38095238095238
TRMT6,3.63636363636364
TRMT61A,2.94117647058824
TRMT61B,3.57142857142857
TRMU,3.38983050847458
TRNAU1AP,7.14285714285714
TRNP1,3.125
TRNT1,2.85714285714286
TROAP,6.85714285714286
TRPA1,4.61538461538461
TRPC1,6.5
TRPC4AP,7.25
TRPC7,2.40963855421687
TRPM2,3.44827586206897
TRPM3,3.7037037037037
TRPM4,2.94117647058824
TRPM7,3.17460317460317
TRPS1,2.40963855421687
TRPT1,9.53846153846154
TRPV1,3.03030303030303
TRRAP,8.21052631578947
TRUB1,3.63636363636364
TRUB2,7.44827586206897
TSACC,14.4615384615385
TSC1,3.27868852459016
TSC2,5.71428571428571
TSC22D1,2.24719101123596
TSC22D2,2.29885057471264
TSC22D3,3.50877192982456
TSC22D4,4.41379310344828
TSEN15,14.4
TSEN2,2.89855072463768
TSEN34,10.5142857142857
TSEN54,5.45454545454546
TSFM,6.66666666666667
TSG101,9.76470588235294
TSHZ1,2.7027027027027
TSHZ2,2.8169014084507
TSKU,2.5974025974026
TSN,7.47826086956522
TSNAX,5.92
TSPAN12,3.57142857142857
TSPAN13,19.2
TSPAN14,5.33333333333333
TSPAN15,15.2727272727273
TSPAN16,9.62962962962963
TSPAN17,10.4347826086957
TSPAN18,4.92307692307692
TSPAN3,19.3170731707317
TSPAN31,10.2857142857143
TSPAN33,18.8235294117647
TSPAN4,24.0
TSPAN5,2.8169014084507
TSPAN6,24.0
TSPAN9,16.2
TSPEAR,2.66666666666667
TSPO,24.0
TSPYL1,2.94117647058824
TSPYL2,5.45454545454546
TSPYL4,3.33333333333333
TSR1,8.16666666666667
TSR2,10.0
TSR3,10.0
TSSC4,3.07692307692308
TSSK2,2.73972602739726
TSSK3,2.22222222222222
TSSK4,2.22222222222222
TSSK6,2.5
TST,3.44827586206897
TSTD2,2.77777777777778
TTBK2,3.17460317460317
TTC1,3.50877192982456
TTC13,21.0
TTC14,2.66666666666667
TTC16,2.40963855421687
TTC17,13.5789473684211
TTC19,3.7037037037037
TTC21B,3.125
TTC23,2.73972602739726
TTC27,9.10344827586207
TTC3,4.0
TTC31,4.36363636363636
TTC32,2.4390243902439
TTC33,3.07692307692308
TTC38,11.0
TTC39B,3.07692307692308
