gene,h3k27me3_gm,h3k36me3_gm,mae_pred_gm,mae_prob_gm,h3k27me3_k5,h3k36me3_k5,mae_pred_k5,mae_prob_k5,switch,is_sig_paralog,is_nsig_paralog
ZSWIM8,0.49232168655358766,0.9536625822676441,0,0.09134290622006334,0.6054363529348815,0.6417487157534246,0,0.42158104069112595,BAE in both,False,True
CCDC9,0.4188560115576007,0.7285033977205843,0,0.1858019171662111,0.25490930493873404,0.7319670376712328,0,0.10531290711420822,BAE in both,False,True
RSPO4,0.9463855744020547,0.17282893680774788,1,0.9655858327461737,0.9249291026807213,0.19991438356164384,1,0.9575670703081731,MAE in both,False,True
CD33,0.9003156937235807,0.4072984108298999,1,0.8806232017549839,0.2493445342179892,0.6291202910958904,0,0.1604419842128991,MAE→BAE (lost in cancer),False,True
BRSK2,0.7003584996522019,0.07271657124511745,1,0.9458040294951835,0.8114398844239927,0.05399186643835616,1,0.9673473151311783,MAE in both,False,True
REST,0.2127454652469367,0.7552571031087806,0,0.08165242459977368,0.20541494997057091,0.7534246575342466,0,0.08017895066236537,BAE in both,False,False
KLHL40,0.7974744502113543,0.0601958371234416,1,0.9645363288020428,0.9909572475787897,0.2657320205479452,1,0.9548727708608163,MAE in both,False,False
ZSCAN32,0.5426186526833966,0.9374498368023971,0,0.117156329659534,0.49612071271871155,0.8686857876712328,0,0.13424689002827553,BAE in both,False,True
DEFB107B,0.024506394135587778,0.012761517470169619,1,0.6214998089224526,0.010835250682219487,0.01953125,1,0.6007997988060629,MAE in both,False,True
SHANK2,0.8036813098614158,0.12526084862753492,1,0.9528953049526531,0.8791802664669056,0.1411065924657534,1,0.9618049753884036,MAE in both,False,True
SPR,0.9222002247311253,0.5846754775536411,1,0.7704606139232671,0.7125581893092193,0.6467251712328768,1,0.5201436343291324,MAE in both,False,False
NEU2,0.8332174006099845,0.12231794103483333,1,0.958426053728567,0.9859275509658088,0.5735231164383562,1,0.8200277875567998,MAE in both,False,True
BMP6,0.8650008026111616,0.40745893306222913,1,0.8651368830482244,0.9245545508052865,0.3645119863013699,1,0.9092414928128091,MAE in both,False,True
TNFSF4,0.5221253143560383,0.4511209802557654,1,0.5731588559267374,0.7531703140885012,0.3985980308219178,1,0.8118886077134644,MAE in both,False,False
KRT31,0.9585317566482958,0.44218524265610787,1,0.8865080112410163,0.9007437530097918,0.046875,1,0.9775771292718052,MAE in both,False,False
TBC1D25,0.4376906201508909,0.577558991920381,0,0.34072241642892065,0.2958959815934507,0.6820954623287672,0,0.15024287975436904,BAE in both,False,False
HNRNPC,0.351276151747017,0.9930975440098454,0,0.04537239083694568,0.18540317834020012,0.9930971746575342,0,0.02415171382873815,BAE in both,False,True
CCL23,0.8077478730804216,0.39370752849269625,1,0.8456807453909668,0.7344427203167638,0.4035209760273973,1,0.7964757523129093,MAE in both,False,False
HRK,0.9552678045909359,0.0987746802932206,1,0.976658446193226,0.9560704157525818,0.2222281678082192,1,0.9580769135011968,MAE in both,False,False
BLOC1S1,0.0616405372144042,0.5635400502969661,0,0.11200721959875015,0.7931938573492429,0.4181827910958904,1,0.8210284609466418,BAE→MAE (gained in cancer),False,False
FAM92A1,0.11413130718604526,0.6777783723045642,0,0.08117485033337957,0.7084381186794371,0.6215753424657534,1,0.5469276389363694,BAE→MAE (gained in cancer),False,False
IGFBP2,0.918347691155225,0.15287067258815346,1,0.9651844441824685,0.9080742682861577,0.1997003424657534,1,0.954835127611413,MAE in both,False,True
CRYGN,0.9276579806303173,0.12333458183958479,1,0.9708109092981139,0.9598159345069293,0.0861515410958904,1,0.9784154950469723,MAE in both,False,True
POMC,0.901867408636096,0.38728663919952916,1,0.8911944932630165,0.9565519824495693,0.4262628424657534,1,0.8934220230118665,MAE in both,False,False
HFM1,0.5631654984215314,0.15292417999892985,1,0.8726641012259972,0.19310824549200065,0.4808968321917808,0,0.2411797995586205,MAE→BAE (lost in cancer),False,True
LRRC38,0.9273369361656589,0.15180052437262562,1,0.9665243536688184,0.9352025255497887,0.1403039383561644,1,0.9692444994182227,MAE in both,False,True
TRMT10C,0.3352239285140992,0.7891808015410134,0,0.10857856674456823,0.3479586922788806,0.7920055650684932,0,0.11213100013103926,BAE in both,False,True
DYDC2,0.8925036117502274,0.23666327786398417,1,0.94310308993212,0.8438118679437102,0.2700128424657534,1,0.9207183889230498,MAE in both,False,True
CFL1,0.19150302316870887,0.8716357215474343,0,0.04407454302359723,0.5539622237679919,0.7327161815068494,0,0.27552518485986227,BAE in both,True,True
PMM2,0.2679651131681738,0.9416769222537321,0,0.042252146551781604,0.3087912675905613,0.8126605308219178,0,0.08907693539364823,BAE in both,False,True
DRC7,0.8275991224784632,0.16555192894215848,1,0.9479848514387824,0.7917491572582803,0.2942529965753425,1,0.8935912927765549,MAE in both,False,False
ETV2,0.4976189202204505,0.04633741773235593,1,0.8995080173757637,0.1512119428540853,0.051316352739726026,1,0.690936783837284,MAE in both,False,True
CXCL16,0.9060944940874311,0.09176520948151319,1,0.972747406864942,0.9098400128417786,0.1560894691780822,1,0.9634885475184258,MAE in both,False,False
ZNF879,0.6211675317031409,0.2263898549949168,1,0.8570627095643844,0.42875488255123334,0.4540881849315068,0,0.4782197500505671,MAE→BAE (lost in cancer),False,False
CDH22,0.9450478891326449,0.19294772325967147,1,0.961945039839327,0.9376638664455027,0.1696810787671233,1,0.9649553232753825,MAE in both,False,False
BPY2,0.009684841350527048,0.012761517470169619,1,0.6076898166208504,0.010835250682219487,0.01953125,1,0.6007997988060629,MAE in both,False,True
CPXM2,0.8864572743324951,0.2664133982556584,1,0.9332450280150955,0.7851142383220076,0.13377568493150685,1,0.9474573972369759,MAE in both,False,True
NPIPB15,0.027716838782171332,0.012761517470169619,1,0.6244662074585248,0.03349563914602172,0.0682255993150685,1,0.5641789839355409,MAE in both,False,True
TRMT61B,0.23741238161485365,0.7070469259992509,0,0.11049973055085681,0.32420140189416236,0.7570633561643836,0,0.120200010074172,BAE in both,False,False
BZW2,0.6589972711220504,0.5031836909411953,1,0.6403323132263137,0.25100326395205735,0.9552654109589042,0,0.037162828021093074,MAE→BAE (lost in cancer),False,True
HAAO,0.43084167157151265,0.5747230991492321,0,0.33781330707970686,0.8592755096580876,0.1973994006849315,1,0.9463727172794398,BAE→MAE (gained in cancer),False,False
TMPRSS11D,0.6325111027877361,0.23757290384718283,1,0.855778009177466,0.5298303815078388,0.3807255993150685,1,0.6618918718861918,MAE in both,False,True
CDH16,0.9155653057948526,0.11423832200759805,1,0.9707321456231294,0.930493873401466,0.08315496575342465,1,0.9761856475665016,MAE in both,False,False
CCT5,0.3450692920969554,0.9940071699930441,0,0.044137064935588825,0.49836802397132,0.9895654965753424,0,0.07941140680090433,BAE in both,False,True
RIOK3,0.186205789501846,0.9799347209588528,0,0.02580675025691262,0.20755524640162662,0.8596960616438356,0,0.049507785784901524,BAE in both,False,True
SLC27A4,0.6112151532987319,0.5147412916688962,1,0.582225714408825,0.37053881962651825,0.647099743150685,0,0.219820324018159,MAE→BAE (lost in cancer),False,True
KCTD13,0.27133608004708654,0.6343303547541335,0,0.1688096093033705,0.47113275188613624,0.6602632705479452,0,0.2817478362390377,BAE in both,False,True
SLC4A3,0.9358981218898818,0.06196158167906255,1,0.9789379379736893,0.8517309647386163,0.10070633561643835,1,0.9650101374491138,MAE in both,False,True
SLC25A28,0.11910749638824977,0.7059232703729467,0,0.07272812350296182,0.33110385788431695,0.9008989726027398,0,0.06466245762015092,BAE in both,False,True
CYP1A2,0.9070041200706298,0.2823586066670234,1,0.9333885060077899,0.9932045588313981,0.1831656678082192,1,0.9697500916206582,MAE in both,False,True
CPSF6,0.07325164535288137,0.8379795601690834,0,0.033046104811421735,0.1410455348065707,0.9426904965753424,0,0.02595189034828648,BAE in both,False,True
IK,0.2966985927550966,0.9486863930654396,0,0.045546174254614616,0.3028519449943817,0.9503959760273972,0,0.046237444617466116,BAE in both,False,False
NRROS,0.407030873776018,0.8761303440526513,0,0.09525839668948183,0.563379528064637,0.5738976883561644,0,0.46316886248227396,BAE in both,False,True
KIF1C,0.5540692385895446,0.890416822729948,0,0.1489359834816434,0.40382042912943444,0.6274614726027398,0,0.2613287997598729,BAE in both,False,True
HEY2,0.8696559473487078,0.1032157953876612,1,0.9669216333619727,0.839691797313928,0.3325128424657534,1,0.8936090545712052,MAE in both,False,True
SLC9B1,0.09444058002033281,0.44036599068971055,0,0.2083706555108019,0.14992776499545188,0.2673373287671233,0,0.4342869008115555,BAE in both,False,True
RNF128,0.6232008133126438,0.2350580555406924,1,0.852760205364592,0.10423243619241265,0.2029109589041096,0,0.4683259333460775,MAE→BAE (lost in cancer),False,True
KLHL29,0.4565787361549575,0.5325592594574349,0,0.40995225719451905,0.9364331959976456,0.3417166095890411,1,0.9215357347324328,BAE→MAE (gained in cancer),False,False
SCYL1,0.3259136390390069,0.9510942265503772,0,0.05024276379152063,0.26646690566643483,0.6897474315068494,0,0.13168368501559372,BAE in both,False,False
MAP1A,0.9479372893145701,0.31976028679972174,1,0.931933891164401,0.5271550109690192,0.7699593321917808,0,0.2217259622625212,MAE→BAE (lost in cancer),False,True
PSTPIP1,0.5383380598212852,0.4792123709133715,1,0.5548262318487615,0.957194071378886,0.1910316780821918,1,0.9639851402394134,MAE in both,False,True
MLF1,0.632083043501525,0.3232382685001873,1,0.7952878977802116,0.1696719995719407,0.605201198630137,0,0.13580512784535945,MAE→BAE (lost in cancer),False,True
LMNB1,0.2588688533361871,0.8978008454170903,0,0.05018083814568817,0.28835143667397933,0.9608304794520548,0,0.04168418563939326,BAE in both,False,False
SLC25A13,0.2708010059393226,0.6326181176092889,0,0.16969926557783013,0.29033121087270586,0.6754601883561644,0,0.15162500169169515,BAE in both,False,True
ZBTB3,0.1568302209856065,0.5616672909197924,0,0.15620951738860986,0.5378564931242977,0.4689105308219178,1,0.5668545075820517,BAE→MAE (gained in cancer),False,False
NSRP1,0.1555460431269731,0.8239606185456686,0,0.04817842229912992,0.10070094708117074,0.8632277397260274,0,0.03252747521073249,BAE in both,False,False
SP9,0.9935791107068329,0.012761517470169619,1,0.9867209953355783,0.9536625822676441,0.01953125,1,0.9839810583888413,MAE in both,False,True
NAV2,0.8297929263202953,0.34902884049440847,1,0.8816209437630853,0.8561720798330569,0.3151755136986301,1,0.9070689937899638,MAE in both,False,True
FTSJ3,0.09700893573759965,0.9721761463962759,0,0.019008805285343294,0.6949007437530098,0.9495933219178082,0,0.1853713265848025,BAE in both,False,True
FAM131C,0.9385734924287014,0.05174166622077158,1,0.980156764066489,0.8774145219112847,0.06073416095890411,1,0.9737877853222753,MAE in both,False,True
RHBG,0.9616886938841029,0.33463534699555886,1,0.9307085736392318,0.8355717266841457,0.2927547089041096,1,0.9095156657328878,MAE in both,False,True
TEX9,0.14307881641607362,0.6562683931724543,0,0.09915198132832113,0.09556423564663706,0.4691780821917808,0,0.1866017062366862,BAE in both,False,False
TNNI3,0.9075391941783937,0.4110439295842474,1,0.8816674875527813,0.6276954358178608,0.5055650684931506,1,0.6087210528093064,MAE in both,False,True
DPP4,0.5328803039220932,0.5020600353148911,1,0.5215372888847601,0.3772272459735673,0.4411922089041096,0,0.4436467251898093,MAE→BAE (lost in cancer),False,True
DNMT1,0.5210551661405105,0.9873722510567714,0,0.08704033153439696,0.36839852319546257,0.8991866438356164,0,0.07470409536467662,BAE in both,False,False
FAM162B,0.7842581197495854,0.19011183048852265,1,0.9315886576491879,0.3281609502916154,0.3553082191780822,1,0.500887783253467,MAE in both,False,True
UNC45B,0.8812135480764086,0.30921932687677245,1,0.9172992682606824,0.9419979667183905,0.2127033390410959,1,0.9577360494124726,MAE in both,False,True
ADCY6,0.9360051367114345,0.09936326181176093,1,0.9747959837930172,0.9715340574669592,0.1272474315068493,1,0.974856074173911,MAE in both,False,True
OVCH2,0.8498046979506662,0.29279255176841995,1,0.9140045317506195,0.8219273369361657,0.3703446061643836,1,0.866684255986829,MAE in both,False,False
CEP55,0.21461822462411043,0.6663812938091925,0,0.12184718557967822,0.10990422173471026,0.733304794520548,0,0.0620027146052576,BAE in both,False,False
LONP2,0.16710364385467388,0.78463267162502,0,0.06040811813864916,0.24816737118090856,0.8102525684931506,0,0.07231967403521207,BAE in both,False,True
AP3B2,0.7986516132484349,0.2355396222376799,1,0.9201406135546896,0.8906308523730536,0.1956335616438356,1,0.9526925785016167,MAE in both,False,True
GPR20,0.9157258280271817,0.21868478784311626,1,0.9520211866590783,0.8682647546685216,0.14940068493150685,1,0.958605026855791,MAE in both,False,True
MGP,0.7897158756487773,0.1783402001177163,1,0.9364812688293123,0.6970945475948419,0.4310787671232877,1,0.74682928699197,MAE in both,False,False
TPBGL,0.9964150034779817,0.14666381293809191,1,0.9749114385048746,0.985285462036492,0.01953125,1,0.9858283340209018,MAE in both,False,True
RPS23,0.1877575044143614,0.9832521804269891,0,0.025550728710315797,0.621595590989352,0.9847495719178082,0,0.12544111032054342,BAE in both,False,True
ARL5A,0.04499973246294612,0.7952271389587457,0,0.03637406645547797,0.3194927497458398,0.8652076198630136,0,0.07299039706887739,BAE in both,False,True
VPS16,0.484188560115576,0.5993365081063727,0,0.3579200800881471,0.5203595698004173,0.4893514554794521,1,0.5248625092814228,BAE→MAE (gained in cancer),False,False
TRMT12,0.6347049066295682,0.6128738830328,0,0.48526768468392933,0.6241104392958424,0.740154109589041,0,0.3257572576431956,BAE in both,False,False
ZBTB43,0.1440954572208251,0.7711488041093691,0,0.059054106072173575,0.386591042859436,0.7918450342465754,0,0.12826488610128364,BAE in both,False,False
PPP1R1B,0.9635079458505003,0.08357857563272514,1,0.9789824091227936,0.505591524426133,0.11419092465753425,1,0.8686389171641924,MAE in both,False,True
NAP1L5,0.6112686607095082,0.26486168334314303,1,0.8267407748502564,0.19546257156616192,0.582833904109589,0,0.16260568435512804,MAE→BAE (lost in cancer),False,True
RABEP2,0.08507678313446412,0.7279683236128204,0,0.05797835849177953,0.22435657338541387,0.24737799657534246,1,0.5316353634626649,BAE→MAE (gained in cancer),False,True
NAP1L1,0.18235325592594576,0.8963561453261276,0,0.037886693624913,0.3064904489271764,0.9732983732876712,0,0.042083782345114285,BAE in both,False,True
ATG4B,0.43506875702284764,0.8140082401412596,0,0.13766440565709662,0.23174059607255604,0.6649186643835616,0,0.13005286615675563,BAE in both,False,True
PCNX3,0.6152282091069613,0.8787522071806946,0,0.1907830676496092,0.5460431269730858,0.689105308219178,0,0.3136409381204173,BAE in both,False,True
SLC6A3,0.9077532238214993,0.09700893573759965,1,0.972231117751468,0.983787254534753,0.10996361301369863,1,0.9779251479867714,MAE in both,False,True
HMGCR,0.2534646048477714,0.9759751725613998,0,0.03399743949241648,0.10701482155278506,0.9763484589041096,0,0.019362858508895627,BAE in both,False,False
SNX20,0.3359195248541923,0.8000963133393975,0,0.10373819986425788,0.828936807747873,0.292433647260274,1,0.9074773534642011,BAE→MAE (gained in cancer),False,True
AMZ2,0.36802397132002784,0.7709882818770399,0,0.13161920798917445,0.3120552196479212,0.6442101883561644,0,0.1850417780453055,BAE in both,False,True
GNB5,0.46396275884209964,0.5543367756434266,0,0.3911784213424506,0.8765584033388625,0.2631635273972603,1,0.9318017953204597,BAE→MAE (gained in cancer),False,True
SYPL2,0.9501846005671786,0.36192412649151906,1,0.9181881495663071,0.9645245866552518,0.3838291952054795,1,0.9142382228461257,MAE in both,False,True
TRIL,0.9832521804269891,0.06784739686446573,1,0.9819482797048172,0.7379207020172294,0.1949914383561644,1,0.9172103024694076,MAE in both,False,True
DNASE2B,0.6992348440258976,0.36497404890577345,1,0.8046691536689261,0.773449622772754,0.4974315068493151,1,0.7418074857140051,MAE in both,False,True
TNFAIP8L2,0.6971480550056183,0.8051260099523784,0,0.3186296390006913,0.7276472791481621,0.5352632705479452,1,0.6657202053741382,BAE→MAE (gained in cancer),False,True
CPZ,0.8563326020653861,0.1131681737920702,1,0.9635194132096019,0.8266359890844882,0.1307255993150685,1,0.9556603320012025,MAE in both,False,True
BICD2,0.511584354433089,0.6255016319760287,0,0.35309004692377316,0.5955909893520253,0.6230201198630136,0,0.4346791142724971,BAE in both,False,True
USP46,0.2779709989833592,0.7031408850125742,0,0.12933457022381115,0.3761570977580395,0.5757170376712328,0,0.2904755890509229,BAE in both,False,True
PDE9A,0.8721172882444218,0.1440419498100487,1,0.9602225672711057,0.9815934506929209,0.1464576198630137,1,0.9734713415873634,MAE in both,False,True
JAM2,0.5365723152656643,0.5121729359516293,1,0.5127282432495329,0.6959708919685377,0.534086044520548,1,0.6387805341864806,MAE in both,False,True
CENPE,0.21312001712237144,0.7770346192947724,0,0.07406382632024276,0.23029589598159345,0.8985980308219178,0,0.04491756037610567,BAE in both,False,False
PPIA,0.4377441275616673,0.9965755257103108,0,0.06160749836308866,0.4930172828936808,0.970622859589041,0,0.08485531788531207,BAE in both,False,True
LOC100134391,0.9430681149339184,0.11220504039809513,1,0.9739100487390403,0.9447268446679865,0.1092144691780822,1,0.9744446655817145,MAE in both,False,False
